0.0000 0.0000
0.0101 0.0186
0.0202 0.0359
0.0303 0.0520
0.0404 0.0669
0.0505 0.0806
0.0606 0.0932
0.0707 0.1047
0.0808 0.1152
0.0909 0.1247
0.1010 0.1333
0.1111 0.1410
0.1212 0.1479
0.1313 0.1539
0.1414 0.1593
0.1515 0.1639
0.1616 0.1679
0.1717 0.1713
0.1818 0.1742
0.1919 0.1764
0.2020 0.1782
0.2121 0.1795
0.2222 0.1804
0.2323 0.1808
0.2424 0.1808
0.2525 0.1804
0.2626 0.1796
0.2727 0.1784
0.2828 0.1769
0.2929 0.1751
0.3030 0.1728
0.3131 0.1703
0.3232 0.1674
0.3333 0.1642
0.3434 0.1606
0.3535 0.1567
0.3636 0.1524
0.3737 0.1478
0.3838 0.1428
0.3939 0.1375
0.4040 0.1318
0.4141 0.1257
0.4242 0.1193
0.4343 0.1125
0.4444 0.1054
0.4545 0.0978
0.4646 0.0899
0.4747 0.0816
0.4848 0.0729
0.4949 0.0639
0.5051 0.0544
0.5152 0.0446
0.5253 0.0344
0.5354 0.0239
0.5455 0.0130
0.5556 0.0017
0.5657 -0.0098
0.5758 -0.0217
0.5859 -0.0338
0.5960 -0.0462
0.6061 -0.0588
0.6162 -0.0716
0.6263 -0.0846
0.6364 -0.0976
0.6465 -0.1107
0.6566 -0.1237
0.6667 -0.1367
0.6768 -0.1495
0.6869 -0.1621
0.6970 -0.1744
0.7071 -0.1862
0.7172 -0.1975
0.7273 -0.2082
0.7374 -0.2182
0.7475 -0.2273
0.7576 -0.2354
0.7677 -0.2424
0.7778 -0.2482
0.7879 -0.2526
0.7980 -0.2556
0.8081 -0.2571
0.8182 -0.2569
0.8283 -0.2550
0.8384 -0.2514
0.8485 -0.2459
0.8586 -0.2387
0.8687 -0.2296
0.8788 -0.2188
0.8889 -0.2063
0.8990 -0.1923
0.9091 -0.1767
0.9192 -0.1599
0.9293 -0.1418
0.9394 -0.1229
0.9495 -0.1031
0.9596 -0.0828
0.9697 -0.0621
0.9798 -0.0413
0.9899 -0.0205
1.0000 0.0000
1.0101 0.0000
